Sku,ProductCode,Pattern,Color,PatternColorCombo,Status,IntroDate,Contents,Width,Direction,HRepeat,VRepeat,CleaningCode,DoubleRubs,Misc,Disclaimer,Uses,Designs,Colors,Origin,PillingGrade,FireCode,Categories,Brand,IsDropShipped,Image,DisplayPrice,Price,SupplementalImages,FullWidthImages,Inventory.ProductCode,Inventory.Rolls,Inventory.Total,Inventory.PurchaseOrders,Inventory.TotalOnPO,Inventory.OnBackorder
12369,OMIKADENIM,OMIKA,DENIM,OMIKA DENIM,N,11/24/2025 0:00:00,"55% LINEN, 45% RAYON",54.5,UPROLL,4.5,6,S,"24,000 WYZ",,,"[""Bedding"",""Drapery"",""Upholstery""]","[""Paisley"",""Small Scale Print/Block Print""]","[""Blue"",""Red""]",PAKISTAN,5,"CA 117, NFPA 260","[""Linen"",""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OMIKA%20DENIM.jpg,72.00,7200,"[""https://images.magfabrics.com/fabrics/OMIKA%20DENIM-1.jpg"",""https://images.magfabrics.com/fabrics/OMIKA%20DENIM-2.jpg"",""https://images.magfabrics.com/fabrics/OMIKA%20DENIM-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OMIKA%20FULL.jpg""]",OMIKADENIM,"[{""ID"":""1434-6318"",""Quantity"":""4""},{""ID"":""1111-6848"",""Quantity"":""54.5""}]",58.5,null,0,0
12370,OMIKALINEN,OMIKA,LINEN,OMIKA LINEN,N,11/24/2025 0:00:00,"55% LINEN, 45% RAYON",54.5,UPROLL,4.5,6,S,"24,000 WYZ",,,"[""Bedding"",""Drapery"",""Upholstery""]","[""Paisley"",""Small Scale Print/Block Print""]","[""Beige/Tan/Taupe""]",PAKISTAN,5,"CA 117, NFPA 260","[""Linen"",""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OMIKA%20LINEN.jpg,72.00,7200,"[""https://images.magfabrics.com/fabrics/OMIKA%20LINEN-1.jpg"",""https://images.magfabrics.com/fabrics/OMIKA%20LINEN-2.jpg"",""https://images.magfabrics.com/fabrics/OMIKA%20LINEN-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OMIKA%20FULL.jpg""]",OMIKALINEN,"[{""ID"":""1434-6337"",""Quantity"":""8.125""},{""ID"":""2014-6013"",""Quantity"":""58.1""}]",66.225,null,0,0
11373,OPALCREME,OPAL,CREME,OPAL CREME,B,10/5/2023 0:00:00,100 POLYESTER,54.5,UPROLL,18,28.75,S,"48,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Damask""]","[""Off White/Ivory""]",INDIA,5,"UFAC CLASS 1, CA TB 117-2013","[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPAL%20CREME.jpg,104.00,10400,"[""https://images.magfabrics.com/fabrics/OPAL%20CREME1.jpg"",""https://images.magfabrics.com/fabrics/OPAL%20CREME2.jpg"",""https://images.magfabrics.com/fabrics/OPAL%20CREME4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OPAL%20FULL.jpg""]",OPALCREME,"[{""ID"":""1040-3757"",""Quantity"":""2.75""},{""ID"":""1521-6257"",""Quantity"":""25.25""}]",28,null,0,0
5108,OPHELIA MIDNIGH,OPHELIA,MIDNIGHT,OPHELIA MIDNIGHT,B,4/8/2013 0:00:00,100% POLY,"54""",NON DIRECTIONAL,0,0,S,"60,000",,These beautiful colors are created by piece dyeing. Slight color variations are inherent in this process.,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Black""]",CHINA,,,"[""Chenille""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPHELIA%20MIDNIGHT.jpg,62.00,6200,null,null,OPHELIA MIDNIGH,"[{""ID"":""1018-1928"",""Quantity"":""2.875""},{""ID"":""1018-1928B"",""Quantity"":""10.75""}]",13.625,null,0,0
7491,OPHELIA ROYAL,OPHELIA,ROYAL,OPHELIA ROYAL,B,11/9/2015 0:00:00,100% POLY,"54""",NON DIRECTIONAL,0,0,S,"60,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Blue""]",CHINA,,,"[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPHELIA%20ROYAL.jpg,62.00,6200,null,null,OPHELIA ROYAL,"[{""ID"":""1537-7287"",""Quantity"":""2.75""},{""ID"":""1151-2922"",""Quantity"":""25""}]",27.75,null,0,0
12364,OPTIMBLUEPEARL,OPTIM,BLUE PEARL,OPTIM BLUE PEARL,N,11/24/2025 0:00:00,"97.7% POLY, 2% WOOL, 0.3% NYLON",55.5,UPROLL,0,0,S,"50,000 WYZ",,,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gray"",""Light Blue""]",CHINA,,"CA 117, NFPA 260","[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPTIM%20BLUE%20PEARL.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/OPTIM%20BLUE%20PEARL-1.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20BLUE%20PEARL-2.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20BLUE%20PEARL-4.jpg""]",null,OPTIMBLUEPEARL,"[{""ID"":""1002-6630"",""Quantity"":""41.6""},{""ID"":""1212-6896"",""Quantity"":""1.625""},{""ID"":""1242-6631"",""Quantity"":""15.75""}]",58.975,null,0,0
12367,OPTIMCOTTON,OPTIM,COTTON,OPTIM COTTON,N,11/24/2025 0:00:00,"97.7% POLY, 2% WOOL, 0.3% NYLON",55.5,UPROLL,0,0,S,"50,000 WYZ",,,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Off White/Ivory"",""White""]",CHINA,,"CA 117, NFPA 260","[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPTIM%20COTTON.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/OPTIM%20COTTON-1.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20COTTON-2.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20COTTON-4.jpg""]",null,OPTIMCOTTON,"[{""ID"":""1003-6895"",""Quantity"":""40.5""},{""ID"":""1116-6893"",""Quantity"":""15.75""}]",56.25,null,0,0
12368,OPTIMDOVE,OPTIM,DOVE,OPTIM DOVE,N,11/24/2025 0:00:00,"97.7% POLY, 2% WOOL, 0.3% NYLON",55.5,UPROLL,0,0,S,"50,000 WYZ",,,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Beige/Tan/Taupe"",""Linen"",""Natural""]",CHINA,,"CA 117, NFPA 260","[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPTIM%20DOVE.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/OPTIM%20DOVE-2.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20DOVE-3.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20DOVE-4.jpg""]",null,OPTIMDOVE,"[{""ID"":""1004-6637"",""Quantity"":""21.75""},{""ID"":""1213-6635"",""Quantity"":""15.375""}]",37.125,null,0,0
12365,OPTIMNUGGET,OPTIM,NUGGET,OPTIM NUGGET,N,11/24/2025 0:00:00,"97.7% POLY, 2% WOOL, 0.3% NYLON",55.5,UPROLL,0,0,S,"50,000 WYZ",,,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Gold"",""Yellow""]",CHINA,,"CA 117, NFPA 260","[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPTIM%20NUGGET.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/OPTIM%20NUGGET-1.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20NUGGET-2.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20NUGGET-4.jpg""]",null,OPTIMNUGGET,"[{""ID"":""1004-6634"",""Quantity"":""41.6""},{""ID"":""1210-6633"",""Quantity"":""15.5""}]",57.1,null,0,0
12366,OPTIMSIENNA,OPTIM,SIENNA,OPTIM SIENNA,N,11/24/2025 0:00:00,"97.7% POLY, 2% WOOL, 0.3% NYLON",55.5,UPROLL,0,0,S,"50,000 WYZ",,,"[""Upholstery""]","[""Solid"",""Textured Plain""]","[""Bronze"",""Medium Brown"",""Rust"",""Spice""]",CHINA,,"CA 117, NFPA 260","[""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OPTIM%20SIENNA.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/OPTIM%20SIENNA-1.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20SIENNA-2.jpg"",""https://images.magfabrics.com/fabrics/OPTIM%20SIENNA-4.jpg""]",null,OPTIMSIENNA,"[{""ID"":""1740-6654"",""Quantity"":""20.8""},{""ID"":""1646-6844"",""Quantity"":""23.4""},{""ID"":""1655-6846"",""Quantity"":""0.875""},{""ID"":""1640-6845"",""Quantity"":""13.625""},{""ID"":""1659-6653"",""Quantity"":""2.375""}]",61.075,null,0,0
8534,ORISSA BERRY,ORISSA,BERRY,ORISSA BERRY,B,10/9/2018 0:00:00,100% POLY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Drapery"",""Upholstery""]","[""Solid""]","[""Pink""]",INDIA,5,"UFAC CL 1, CA 117","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ORISSA%20BERRY.jpg,62.00,6200,null,null,ORISSA BERRY,"[{""ID"":""1639-2524"",""Quantity"":""35.975""}]",35.975,null,0,0
8539,ORISSA BLUE,ORISSA,BLUE,ORISSA BLUE,B,10/9/2018 0:00:00,100% POLY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Drapery"",""Upholstery""]","[""Solid""]","[""Blue""]",INDIA,5,"UFAC CL 1, CA 117","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ORISSA%20BLUE.jpg,62.00,6200,null,null,ORISSA BLUE,"[{""ID"":""1618-2259"",""Quantity"":""37""}]",37,null,0,0
8538,ORISSA INK,ORISSA,INK,ORISSA INK,X,10/9/2018 0:00:00,100% POLY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Drapery"",""Upholstery""]","[""Solid""]","[""Blue""]",INDIA,5,"UFAC CL 1, CA 117","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ORISSA%20INK.jpg,62.00,6200,null,null,ORISSA INK,"[{""ID"":""1259-3052"",""Quantity"":""4.125""},{""ID"":""1350-6677"",""Quantity"":""14.375""}]",18.5,null,0,0
8535,ORISSA NEUTRAL,ORISSA,NEUTRAL,ORISSA NEUTRAL,B,10/9/2018 0:00:00,100% POLY,"54""",UPROLL,0,0,S,"50,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Drapery"",""Upholstery""]","[""Solid""]","[""Beige"",""Natural""]",INDIA,5,"UFAC CL 1, CA 117","[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ORISSA%20NEUTRAL.jpg,62.00,6200,null,null,ORISSA NEUTRAL,"[{""ID"":""1542-3312"",""Quantity"":""2.625""},{""ID"":""1729-1558"",""Quantity"":""4.625""},{""ID"":""1611-2258"",""Quantity"":""16.875""}]",24.125,null,0,0
7780,O'SHEA INK,O'SHEA,INK,O'SHEA INK,B,8/10/2016 0:00:00,73POLY/27CTN,"57""",UPROLL,29.00,23.25,S,"50,000",,,"[""Multipurpose"",""Upholstery""]","[""Paisley""]","[""Blue""]",CHINA,3,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/O%27SHEA%20INK.jpg,63.00,6300,null,null,O'SHEA INK,"[{""ID"":""1156-7948"",""Quantity"":""41.125""}]",41.125,null,0,0
11142,OSLOCOLUMBINE,OSLO,COLUMBINE,OSLO COLUMBINE,B,6/28/2023 0:00:00,"66% POLY, 34% COTTON",54,UPROLL,,,S,"20,000",,,"[""Multipurpose"",""Upholstery""]","[""Small Scale Woven""]","[""Light Blue""]",INDIA,,,"[""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OSLO%20COLUMBINE.jpg,94.00,9400,"[""https://images.magfabrics.com/fabrics/OSLO%20COLUMBINE%202.jpg"",""https://images.magfabrics.com/fabrics/OSLO%20COLUMBINE1.jpg""]",null,OSLOCOLUMBINE,"[{""ID"":""1151-2485"",""Quantity"":""0.875""},{""ID"":""1743-4037"",""Quantity"":""17""}]",17.875,null,0,0
7773,OSTRUP GRAY,OSTRUP,GRAY,OSTRUP GRAY,X,8/10/2016 0:00:00,75CTN/25LIN,"54""",UPROLL,27.00,24.75,S,"20,000",,"This fabric is linen rich. The variations in shade, texture and color are qualities unique to authentic linen. Both the random shading and textural variations highlight the natural beauty and aesthetics of the linen fiber.","[""Multipurpose""]","[""Floral""]","[""Gray""]",PAKISTAN,,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OSTRUP%20GRAY.jpg,66.00,6600,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OSTRUP%20FULL.jpg""]",OSTRUP GRAY,"[{""ID"":""1138-9138"",""Quantity"":""7""}]",7,null,0,0
10222,OTTOCLASSIC,OTTO,CLASSIC,OTTO CLASSIC,B,8/25/2021 0:00:00,80% POLY/20%VISCOSE,,UPROLL,,,S,"45,000",,,"[""Multipurpose"",""Upholstery""]","[""Small Scale Woven"",""Solid""]","[""Multi-Color"",""Natural""]",INDIA,4,PASSES CA-117,"[""Chenille"",""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OTTO%20CLASSIC.jpg,108.00,10800,null,null,OTTOCLASSIC,"[{""ID"":""1320-2476"",""Quantity"":""25""},{""ID"":""1331-2480"",""Quantity"":""3.125""}]",28.125,null,0,0
8958,OVERLAP MARINE,OVERLAP,MARINE,OVERLAP MARINE,B,7/13/2020 0:00:00,100% COTTON,"54""",UPROLL,27.00,25.00,S,"10,000",,,"[""Drapery"",""Multipurpose""]","[""Leaves"",""Tropical/Botanical""]","[""Blue"",""Light Blue""]",INDIA,5,PASSES CA 117-2013,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OVERLAP%20MARINE.jpg,104.00,10400,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OVERLAP%20FULL.jpg""]",OVERLAP MARINE,"[{""ID"":""1206-2371"",""Quantity"":""0.75""},{""ID"":""1642-2937"",""Quantity"":""8.25""}]",9,null,0,0
8228,OXNARY MULTI,OXNARY,MULTI,OXNARY MULTI,B,7/21/2017 0:00:00,100% COTTON,"54""",UPROLL,54.00,27.00,WS,"20,000",,,"[""Multipurpose""]","[""Floral""]","[""Multi-Color"",""Pink""]",INDIA,,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OXNARY%20MULTI.jpg,88.00,8800,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OXNARY%20FULL.jpg""]",OXNARY MULTI,"[{""ID"":""1110-1480"",""Quantity"":""1.375""},{""ID"":""1110-1481"",""Quantity"":""1.375""},{""ID"":""1460-4299"",""Quantity"":""41.7""}]",44.45,null,0,0
12571,OXSARHICKORY,OXSAR,HICKORY,OXSAR HICKORY,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""Dark Brown""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20HICKORY.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20HICKORY2.JPG""]",null,,,,,,
12572,OXSARLIPSTICK,OXSAR,LIPSTICK,OXSAR LIPSTICK,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""Red""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20LIPSTICK.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20LIPSTICK2.JPG"",""https://images.magfabrics.com/fabrics/OXSAR%20LIPSTICK3.JPG""]",null,,,,,,
12573,OXSARMARINE,OXSAR,MARINE,OXSAR MARINE,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""Blue""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20MARINE.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20MARINE2.JPG"",""https://images.magfabrics.com/fabrics/OXSAR%20MARINE3.JPG""]",null,,,,,,
12574,OXSARNOIR,OXSAR,NOIR,OXSAR NOIR,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""Black""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20NOIR.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20NOIR2.JPG"",""https://images.magfabrics.com/fabrics/OXSAR%20NOIR3.JPG""]",null,,,,,,
12575,OXSARPECAN,OXSAR,PECAN,OXSAR PECAN,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""Caramel""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20PECAN.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20PECAN2.JPG"",""https://images.magfabrics.com/fabrics/OXSAR%20PECAN3.JPG""]",null,,,,,,
12576,OXSARSNOW,OXSAR,SNOW,OXSAR SNOW,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""White""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20SNOW.JPG,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20SNOW2.JPG""]",null,,,,,,
12577,OXSARTAUPE,OXSAR,TAUPE,OXSAR TAUPE,B,12/14/2025 0:00:00,100% Vinyl,"54""",NON DIRECTIONAL,0,0,W,"1,500,000 WB",,,"[""Contract"",""Upholstery""]","[""Geometric"",""Solid"",""Textured Plain""]","[""Beige/Tan/Taupe""]",CHINA,5,"CALTB117-2013, NFPA 260 Class 1, UFAC Class 1","[""Faux Leather/Vinyl"",""Fire Rated (Fr)"",""Marine Grade"",""Solids/Small Scale""]",Indura Performance,true,https://images.magfabrics.com/fabrics/OXSAR%20TAUPE.jpg,84.00,8400,"[""https://images.magfabrics.com/fabrics/OXSAR%20TAUPE2.JPG""]",null,,,,,,
12033,OZEMERALD,OZ,EMERALD,OZ EMERALD,B,12/12/2024 0:00:00,100% COTTON SATEEN,55,UPROLL,27.56,27.56,S,"30,000+ WYZ",,,"[""Bedding"",""Drapery"",""Upholstery""]","[""Novelty"",""Toile""]","[""Green""]",INDIA,,"CA 117, UFAC 1","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OZ%20EMERALD.jpg,98.00,9800,"[""https://images.magfabrics.com/fabrics/OZ%20EMERALD-2.jpg"",""https://images.magfabrics.com/fabrics/OZ%20EMERALD-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/OZ%20FULL.jpg""]",OZEMERALD,"[{""ID"":""1604-6051"",""Quantity"":""18.875""},{""ID"":""1602-4447"",""Quantity"":""2.875""}]",21.75,null,0,0
10023,OZZY FADE,OZZY,FADE,OZZY FADE,B,1/12/2021 0:00:00,63RAY/37POLY,"55""",UPROLL,13.50,14.00,S,"35,000",,,"[""Multipurpose"",""Upholstery""]","[""Animal/Skin""]","[""Gray"",""Natural"",""Silver/Nickel""]",INDONESIA,3,"PASSES UFAC CL1, CA 117","[""Velvet""]",MagFabrics,false,https://images.magfabrics.com/fabrics/OZZY%20FADE.jpg,105.00,10500,null,null,OZZY FADE,"[{""ID"":""1810-5947"",""Quantity"":""3.875""},{""ID"":""1844-7070"",""Quantity"":""3.25""},{""ID"":""1735-3721"",""Quantity"":""9.125""}]",16.25,null,0,0
11581,PAINTERLYSPRING,PAINTERLY,SPRING,PAINTERLY SPRING,X,4/4/2024 0:00:00,100% COTTON,54,UPROLL,13.5,12.6,S,"30,000",,,"[""Multipurpose""]","[""Abstract""]","[""Multi-Color""]",PERU,4,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PAINTERLY%20SPRING.JPG,86.00,8600,"[""https://images.magfabrics.com/fabrics/PAINTERLY%20SPRING%201.JPG"",""https://images.magfabrics.com/fabrics/PAINTERLY%20SPRING%202.JPG"",""https://images.magfabrics.com/fabrics/PAINTERLY%20SPRING-2.jpg"",""https://images.magfabrics.com/fabrics/PAINTERLY%20SPRING-3.jpg"",""https://images.magfabrics.com/fabrics/PAINTERLY%20SPRING-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PAINTERLY%20FULL.JPG""]",PAINTERLYSPRING,"[{""ID"":""1261-5726"",""Quantity"":""3.625""}]",3.625,null,0,0
8297,PARADIS BLUE,PARADIS,BLUE,PARADIS BLUE,B,10/9/2017 0:00:00,75CTN/25LIN,"55""",UPROLL,27.00,24.50,S,"50,000",,"This fabric is linen rich. The variations in shade, texture and color are qualities unique to authentic linen. Both the random shading and textural variations highlight the natural beauty and aesthetics of the linen fiber.","[""Multipurpose""]","[""Floral"",""Medallion""]","[""Blue""]",PAKISTAN,,"CA 117, UFAC CL 1","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PARADIS%20BLUE.jpg,64.00,6400,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PARADIS%20FULL.jpg""]",PARADIS BLUE,"[{""ID"":""1133-4138"",""Quantity"":""9.75""}]",9.75,"[{""ETA"":""6/19/2026"",""Amount"":""50""}]",50,0
12000,PARKERPASTEL,PARKER,PASTEL,PARKER PASTEL,B,10/17/2024 0:00:00,100% COTTON,54,UPROLL,28.5,6.5,S,"10,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Floral"",""Small Scale Print/Block Print""]","[""Light Multi-Color""]",INDIA,5,CA 117-2013,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PARKER%20PASTEL.jpg,108.00,10800,"[""https://images.magfabrics.com/fabrics/PARKER%20PASTEL-2.jpg"",""https://images.magfabrics.com/fabrics/PARKER%20PASTEL-3.jpg"",""https://images.magfabrics.com/fabrics/PARKER%20PASTEL-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PARKER%20FULL.jpg""]",PARKERPASTEL,"[{""ID"":""1321-3172"",""Quantity"":""2.75""},{""ID"":""1960-6279"",""Quantity"":""16""}]",18.75,null,0,0
12361,PASCOSEDIMENT,PASCO,SEDIMENT,PASCO SEDIMENT,N,11/19/2025 0:00:00,"70% POLY, 19% VIS, 11% COT",54,UPROLL,27,14,S,"50,000 WYZ",,,"[""Upholstery""]","[""Abstract"",""Contemporary"",""Small Scale Woven""]","[""Multi-Color"",""Natural""]",TURKEY,,CA 117,"[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PASCO%20SEDIMENT.jpg,150.00,15000,"[""https://images.magfabrics.com/fabrics/PASCO%20SEDIMENT-1.jpg"",""https://images.magfabrics.com/fabrics/PASCO%20SEDIMENT-2.jpg"",""https://images.magfabrics.com/fabrics/PASCO%20SEDIMENT-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PASCO%20FULL.jpg""]",PASCOSEDIMENT,"[{""ID"":""1205-2578"",""Quantity"":""33.4""},{""ID"":""1216-2577"",""Quantity"":""13.125""}]",46.525,null,0,0
12197,PATHAZURE,PATH,AZURE,PATH AZURE,B,6/13/2025 0:00:00,"53% POLYESTER, 47% VISCOSE",54,UPROLL,28.25,28,S,"30,000",,,"[""Multipurpose"",""Upholstery""]","[""Contemporary"",""Greek Key""]","[""Blue"",""Navy""]",INDIA,,CA 117-2013,"[""Velvet"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PATH%20AZURE.jpg,150.00,15000,"[""https://images.magfabrics.com/fabrics/PATH%20AZURE-1.jpg"",""https://images.magfabrics.com/fabrics/PATH%20AZURE-2.jpg"",""https://images.magfabrics.com/fabrics/PATH%20AZURE-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PATH%20FULL.jpg""]",PATHAZURE,"[{""ID"":""1663-4420"",""Quantity"":""7.25""}]",7.25,"[{""ETA"":""8/14/2026"",""Amount"":""35""}]",35,0
8558,PAVO JEWEL,PAVO,JEWEL,PAVO JEWEL,B,6/6/2019 0:00:00,100% COTTON,"54""",UPROLL,27.00,26.50,S,"10,000",,,"[""Multipurpose""]","[""Floral""]","[""Multi-Color""]",INDIA,4,"UFAC CL 1, CA 117","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PAVO%20JEWEL.jpg,104.00,10400,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PAVO%20FULL.JPG""]",PAVO JEWEL,"[{""ID"":""1238-1399"",""Quantity"":""2.625""},{""ID"":""1624-6829"",""Quantity"":""23.3""}]",25.925,null,0,0
10010,PEDRO BIMINI,PEDRO,BIMINI,PEDRO BIMINI,X,1/12/2021 0:00:00,100% POLY,"54""",UPROLL,27.00,25.00,S,"40,000",,,"[""Multipurpose"",""Upholstery""]","[""Novelty""]","[""Aqua/Teal"",""Blue"",""Green""]",CHINA,NA,"PASSES UFAC CL1, CA 117","[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/PEDRO%20BIMINI.jpg,84.00,8400,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/PEDRO%20FULL.JPG""]",PEDRO BIMINI,"[{""ID"":""1410-9765A"",""Quantity"":""0.75""},{""ID"":""1761-3200"",""Quantity"":""5""}]",5.75,null,0,0
